expert_id,name,twitter,institution,type,title,href
lee-jesse,Jesse Lee,,cap,Criminal Justice,Senior Adviser,https://www.americanprogress.org/person/lee-jesse/
montecinos-claudia,Claudia Montecinos,,cap,Criminal Justice,"Associate Director, Media Relations",https://www.americanprogress.org/person/montecinos-claudia/
oshinskie-shana,Shana Oshinskie,,cap,Criminal Justice,Design Associate,https://www.americanprogress.org/person/oshinskie-shana/
peck-adam,Adam Peck,,cap,Criminal Justice,Senior Media Coordinator,https://www.americanprogress.org/person/peck-adam/
phan-hai,Hai-Lam Phan,,cap,Criminal Justice,Senior Video Producer,https://www.americanprogress.org/person/phan-hai/
ragland-will,Will Ragland,,cap,Criminal Justice,Research Director,https://www.americanprogress.org/person/ragland-will/
rasheed-zahir,Zahir Rasheed,,cap,Criminal Justice,Research Assistant,https://www.americanprogress.org/person/rasheed-zahir/
rauseo-ricardo,Ricardo Rauseo,,cap,Criminal Justice,Constituency Media Associate,https://www.americanprogress.org/person/rauseo-ricardo/
santa-cruz-lauren,Lauren Santa Cruz,,cap,Criminal Justice,"Director, Digital Creative",https://www.americanprogress.org/person/santa-cruz-lauren/
seeberger-colin,Colin Seeberger,,cap,Criminal Justice,"Director, Media Relations",https://www.americanprogress.org/person/seeberger-colin/
shih-vernessa,Vernessa Shih,,cap,Criminal Justice,Story Bank Director,https://www.americanprogress.org/person/shih-vernessa/
sullivan-marina,Marina Sullivan,,cap,Criminal Justice,Email Manager,https://www.americanprogress.org/person/sullivan-marina/
tervalon-giselle,Giselle Tervalon,,cap,Criminal Justice,Story Bank Manager,https://www.americanprogress.org/person/tervalon-giselle/
verdin-alejandro,Alejandro Verdin,,cap,Criminal Justice,Campaign Manager,https://www.americanprogress.org/person/verdin-alejandro/
warner-sage,Sage Warner,,cap,Criminal Justice,Story Bank Campaign Associate,https://www.americanprogress.org/person/warner-sage/
witt-alex,Alex Witt,,cap,Criminal Justice,Audience Development Director,https://www.americanprogress.org/person/witt-alex/
amaning-akua,Akua Amaning,,cap,Democracy and Government,Associate Director,https://www.americanprogress.org/person/amaning-akua/
figgatt-sarah,Sarah Figgatt,,cap,Democracy and Government,Research Assistant,https://www.americanprogress.org/person/figgatt-sarah/
lo-kenny,Kenny Lo,,cap,Democracy and Government,Research Associate,https://www.americanprogress.org/person/lo-kenny/
pearl-betsy,Betsy Pearl,,cap,Democracy and Government,Associate Director,https://www.americanprogress.org/person/pearl-betsy/
ahmed-huawa,Hauwa Ahmed,,cap,Development,Research Associate,https://www.americanprogress.org/person/ahmed-huawa/
buchanan-maggie-jo,Maggie Jo Buchanan,,cap,Development,"Director, Legal Progress",https://www.americanprogress.org/person/buchanan-maggie-jo/
roberts-william,William Roberts,,cap,Development,Managing Director,https://www.americanprogress.org/person/roberts-william/
root-danielle,Danielle Root,,cap,Development,"Associate Director, Voting Rights and Access to Justice",https://www.americanprogress.org/person/root-danielle/
tausanovitch-alex,Alex Tausanovitch,,cap,Development,"Director, Campaign Finance and Electoral Reform",https://www.americanprogress.org/person/tausanovitch-alex/
wylie-stephanie,Stephanie Wylie,,cap,Development,Senior Policy Analyst,https://www.americanprogress.org/person/wylie-stephanie/
bailey-stephanie,Stephanie Bailey,,cap,Digital Strategy,"Associate Director, Foundation Relations",https://www.americanprogress.org/person/bailey-stephanie/
bing-david,David Bing,,cap,Digital Strategy,"Director, Development Operations",https://www.americanprogress.org/person/bing-david/
connors-edward,Edward Connors,,cap,Digital Strategy,Direct Appeal Manager,https://www.americanprogress.org/person/connors-edward/
fleury-ryan,Ryan Fleury,,cap,Digital Strategy,Director,https://www.americanprogress.org/person/fleury-ryan/
knowles-zack,Zack Knowles,,cap,Digital Strategy,"Associate Director, Foundation Relations",https://www.americanprogress.org/person/knowles-zack/
romberg-stefan,Stefan Romberg,,cap,Digital Strategy,"Managing Director, Foundation Relations",https://www.americanprogress.org/person/romberg-stefan/
roux-jon,Jon Roux,,cap,Digital Strategy,Corporate and Major Gifts Officer,https://www.americanprogress.org/person/roux-jon/
serafino-amy,Amy Serafino,,cap,Digital Strategy,"Senior Director, Development",https://www.americanprogress.org/person/serafino-amy/
tesmer-tiffany,Tiffany Tesmer,,cap,Digital Strategy,Development Operations Coordinator,https://www.americanprogress.org/person/tesmer-tiffany/
vazquez-jaime,Jaime Vázquez,,cap,Digital Strategy,Foundations Relations Coordinator,https://www.americanprogress.org/person/vazquez-jaime/
bear-carson,Carson Bear,,cap,Early Childhood,Email Marketing Associate,https://www.americanprogress.org/person/bear-carson/
berger-elena,Elena Berger,,cap,Early Childhood,"Director, Email Marketing and Audience Relations",https://www.americanprogress.org/person/berger-elena/
boynton-jr,J.R. Boynton,,cap,Early Childhood,Outreach Systems and Analytics Manager,https://www.americanprogress.org/person/boynton-jr/
burutsa-taku,Taku Burutsa,,cap,Early Childhood,Salesforce Administrator,https://www.americanprogress.org/person/burutsa-taku/
cifelli-genna,Genna Cifelli,,cap,Early Childhood,Social Media Associate,https://www.americanprogress.org/person/cifelli-genna/
decow-lisa,Lisa DeCow,,cap,Early Childhood,"Associate Director, Email Marketing",https://www.americanprogress.org/person/decow-lisa/
ghavami-shar,Shar Ghavami,,cap,Early Childhood,"Senior Director, Technology Development",https://www.americanprogress.org/person/ghavami-shar/
grant-matt,Matt Grant,,cap,Early Childhood,Lead Application Developer,https://www.americanprogress.org/person/grant-matt/
madere-darian,Darian Madere,,cap,Early Childhood,Applications Developer,https://www.americanprogress.org/person/madere-darian/
manser-kiera,Kiera Manser,,cap,Early Childhood,Digital Fundraising Associate,https://www.americanprogress.org/person/manser-kiera/
ouro-aguy-rafiatou,Rafiatou Ouro-Aguy,,cap,Early Childhood,Digital Analytics Specialist,https://www.americanprogress.org/person/ouro-aguy-rafiatou/
podnar-ben,Ben Podnar,,cap,Early Childhood,Senior Email Marketing Manager,https://www.americanprogress.org/person/podnar-ben/
rosenberg-rebecca,Rebecca Rosenberg,,cap,Early Childhood,Social Media Director,https://www.americanprogress.org/person/rosenberg-rebecca/
wallnutt-elyse,Elyse Wallnutt,,cap,Early Childhood,"Director, Digital Strategy",https://www.americanprogress.org/person/wallnutt-elyse/
falgout-mk,MK Falgout,,cap,Economy,Research Assistant,https://www.americanprogress.org/person/falgout-mk/
malik-rasheed,Rasheed Malik,,cap,Economy,Senior Policy Analyst,https://www.americanprogress.org/person/malik-rasheed/
nicol-darya,Darya Nicol,,cap,Economy,Advocacy Associate,https://www.americanprogress.org/person/nicol-darya/
workman-simon,Simon Workman,,cap,Economy,Director,https://www.americanprogress.org/person/workman-simon/
ajilore-olugbenga,Olugbenga Ajilore,,cap,"Education, K-12",Senior Economist,https://www.americanprogress.org/person/ajilore-olugbenga/
degood-kevin,Kevin DeGood,,cap,"Education, K-12","Director, Infrastructure Policy",https://www.americanprogress.org/person/degood-kevin/
gelzinis-gregg,Gregg Gelzinis,,cap,"Education, K-12",Senior Policy Analyst,https://www.americanprogress.org/person/gelzinis-gregg/
green-andy,Andy Green,,cap,"Education, K-12",Managing Director,https://www.americanprogress.org/person/green-andy/
hendricks-galen,Galen Hendricks,,cap,"Education, K-12",Research Assistant,https://www.americanprogress.org/person/hendricks-galen/
jarsulic-marc,Marc Jarsulic,,cap,"Education, K-12",Chief Economist,https://www.americanprogress.org/person/jarsulic-marc/
madowitz-michael,Michael Madowitz,,cap,"Education, K-12",Economist,https://www.americanprogress.org/person/madowitz-michael/
roberts-lily,Lily Roberts,,cap,"Education, K-12","Director, Economic Mobility",https://www.americanprogress.org/person/roberts-lily/
thornton-alexandra,Alexandra Thornton,,cap,"Education, K-12","Senior Director, Tax Policy",https://www.americanprogress.org/person/thornton-alexandra/
vijay-divya,Divya Vijay,,cap,"Education, K-12",Special Assistant,https://www.americanprogress.org/person/vijay-divya/
wall-malkie,Malkie Wall,,cap,"Education, K-12",Research Associate,https://www.americanprogress.org/person/wall-malkie/
walter-karla,Karla Walter,,cap,"Education, K-12","Senior Director, Employment Policy",https://www.americanprogress.org/person/walter-karla/
willingham-zoe,Zoe Willingham,,cap,"Education, K-12",Research Associate,https://www.americanprogress.org/person/willingham-zoe/
zamarripa-ryan,Ryan Zamarripa,,cap,"Education, K-12",Associate Director,https://www.americanprogress.org/person/zamarripa-ryan/
zonta-michela,Michela Zonta,,cap,"Education, K-12","Senior Policy Analyst, Housing Policy",https://www.americanprogress.org/person/zonta-michela/
benner-meg,Meg Benner,,cap,"Education, Postsecondary",Senior Consultant,https://www.americanprogress.org/person/benner-meg/
campbell-neil,Neil Campbell,,cap,"Education, Postsecondary","Director, Innovation",https://www.americanprogress.org/person/campbell-neil/
chatterji-roby,Roby Chatterji,,cap,"Education, Postsecondary",Senior Policy Analyst,https://www.americanprogress.org/person/chatterji-roby/
ferren-megan,Megan Ferren,,cap,"Education, Postsecondary",Special Assistant,https://www.americanprogress.org/person/ferren-megan/
fiddiman-bayliss,Bayliss Fiddiman,,cap,"Education, Postsecondary",Senior Policy Analyst,https://www.americanprogress.org/person/fiddiman-bayliss/
harris-khalilah,Khalilah M. Harris,,cap,"Education, Postsecondary",Managing Director,https://www.americanprogress.org/person/harris-khalilah/
jeffrey-ashley,Ashley Jeffrey,,cap,"Education, Postsecondary",Policy Analyst,https://www.americanprogress.org/person/jeffrey-ashley/
jimenez-laura,Laura Jimenez,,cap,"Education, Postsecondary","Director, Standards and Accountability",https://www.americanprogress.org/person/jimenez-laura/
modaffari-jamil,Jamil Modaffari,,cap,"Education, Postsecondary",Research Assistant,https://www.americanprogress.org/person/modaffari-jamil/
partelow-lisette,Lisette Partelow,,cap,"Education, Postsecondary","Senior Director, K-12 Strategic Initiatives",https://www.americanprogress.org/person/partelow-lisette/
quirk-abby,Abby Quirk,,cap,"Education, Postsecondary",Research Associate,https://www.americanprogress.org/person/quirk-abby/
yin-jessica,Jessica Yin,,cap,"Education, Postsecondary",Research Assistant,https://www.americanprogress.org/person/yin-jessica/
anguiano-viviann,Viviann Anguiano,,cap,Energy and Environment,"Associate Director, Postsecondary Education",https://www.americanprogress.org/person/anguiano-viviann/
anthony-marshall,Marshall Anthony Jr.,,cap,Energy and Environment,Senior Policy Analyst,https://www.americanprogress.org/person/anthony-marshall/
bombardieri-marcella,Marcella Bombardieri,,cap,Energy and Environment,Associate Director,https://www.americanprogress.org/person/bombardieri-marcella/
custer-bradley,Bradley D. Custer,,cap,Energy and Environment,Senior Policy Analyst,https://www.americanprogress.org/person/custer-bradley/
flores-antoinette,Antoinette Flores,,cap,Energy and Environment,"Director, Postsecondary Education",https://www.americanprogress.org/person/flores-antoinette/
navarro-marissa,Marissa Navarro,,cap,Energy and Environment,Special Assistant,https://www.americanprogress.org/person/navarro-marissa/
yuen-victoria,Victoria Yuen,,cap,Energy and Environment,Policy Analyst,https://www.americanprogress.org/person/yuen-victoria/
bhattacharyya-bidisha,Bidisha Bhattacharyya,,cap,Events,"Deputy Director, Climate and Energy Policy",https://www.americanprogress.org/person/bhattacharyya-bidisha/
carter-alexandra,Alexandra Carter,,cap,Events,"Policy Analyst, Ocean Policy",https://www.americanprogress.org/person/carter-alexandra/
cliffton-rita,Rita Cliffton,,cap,Events,Research Associate,https://www.americanprogress.org/person/cliffton-rita/
cooney-margaret,Margaret Cooney,,cap,Events,"Campaign Manager, Ocean Policy",https://www.americanprogress.org/person/cooney-margaret/
doshi-sahir,Sahir Doshi,,cap,Events,Research Assistant,https://www.americanprogress.org/person/doshi-sahir/
drennen-ari,Ari Drennen,,cap,Events,Press Secretary,https://www.americanprogress.org/person/drennen-ari/
gentile-nicole,Nicole Gentile,,cap,Events,"Deputy Director, Public Lands",https://www.americanprogress.org/person/gentile-nicole/
goldstein-miriam,Miriam Goldstein,,cap,Events,"Managing Director; Director, Ocean Policy",https://www.americanprogress.org/person/goldstein-miriam/
gout-elise,Elise Gout,,cap,Events,Research Associate,https://www.americanprogress.org/person/gout-elise/
hardin-sally,Sally Hardin,,cap,Events,Interim Director,https://www.americanprogress.org/person/hardin-sally/
higgins-trevor,Trevor Higgins,,cap,Events,"Director, Domestic Climate and Energy",https://www.americanprogress.org/person/higgins-trevor/
kelly-kate,Kate Kelly,,cap,Events,"Director, Public Lands",https://www.americanprogress.org/person/kelly-kate/
majumder-bianca,Bianca Majumder,,cap,Events,Research Associate,https://www.americanprogress.org/person/majumder-bianca/
malus-hannah,Hannah Malus,,cap,Events,Campaign Manager,https://www.americanprogress.org/person/malus-hannah/
reta-mikyla,Mikyla Reta,,cap,Events,Research Associate,https://www.americanprogress.org/person/reta-mikyla/
richards-ryan,Ryan Richards,,cap,Events,"Senior Policy Analyst, Public Lands",https://www.americanprogress.org/person/richards-ryan/
rowland-shea-jenny,Jenny Rowland-Shea,,cap,Events,"Senior Policy Analyst, Public Lands",https://www.americanprogress.org/person/rowland-shea-jenny/
so-katherine,Katherine So,,cap,Events,Special Assistant,https://www.americanprogress.org/person/so-katherine/
bui-diane,Diane Bui,,cap,Executive Office,Special Events Coordinator,https://www.americanprogress.org/person/bui-diane/
flanagan-william,William Flanagan,,cap,Executive Office,"Director, Special Events",https://www.americanprogress.org/person/flanagan-william/
parker-adam,Adam Parker,,cap,Executive Office,Special Events Manager,https://www.americanprogress.org/person/parker-adam/
torian-constance,Constance Torian,,cap,Executive Office,"Associate Director, Outreach and Special Events",https://www.americanprogress.org/person/torian-constance/
becker-hailey,Hailey Becker,,cap,External Affairs,Executive Policy Associate,https://www.americanprogress.org/person/becker-hailey/
faderin-lanre,Lanre Faderin,,cap,External Affairs,Executive Assistant and Scheduler to the President,https://www.americanprogress.org/person/faderin-lanre/
hatt-ben,Ben Hatt,,cap,External Affairs,Speechwriter,https://www.americanprogress.org/person/hatt-ben/
lubeck-maddie,Maddie Lubeck,,cap,External Affairs,Executive Assistant,https://www.americanprogress.org/person/lubeck-maddie/
sjogren-jenna,Jenna Sjogren,,cap,External Affairs,Special Assistant,https://www.americanprogress.org/person/sjogren-jenna/
spivey-morgan,Morgan Spivey,,cap,External Affairs,Executive Assistant,https://www.americanprogress.org/person/spivey-morgan/
barrow-zina,Zina Barrow,,cap,Finance,External Affairs Associate,https://www.americanprogress.org/person/barrow-zina/
fernandez-toledo-enrique,Enrique Fernández-Toledo,,cap,Finance,In Memoriam,https://www.americanprogress.org/person/fernandez-toledo-enrique/
alston-deborah,Deborah Alston,,cap,Generation Progress,Accounts Payable Manager,https://www.americanprogress.org/person/alston-deborah/
bee-gracie,Gracie Bee,,cap,Generation Progress,Senior Accountant,https://www.americanprogress.org/person/bee-gracie/
collins-elisa,Elisa Collins,,cap,Generation Progress,"Director, Budget Planning and Forecasting",https://www.americanprogress.org/person/collins-elisa/
emerick-kathy,Kathy Emerick,,cap,Generation Progress,Assistant Controller    ,https://www.americanprogress.org/person/emerick-kathy/
hardin-mildred,Mildred Hardin,,cap,Generation Progress,Budget Analyst,https://www.americanprogress.org/person/hardin-mildred/
solis-jose,Jose Solis,,cap,Generation Progress,Budget Analyst,https://www.americanprogress.org/person/solis-jose/
stromme-adam,Adam Stromme,,cap,Generation Progress,Administrative Coordinator,https://www.americanprogress.org/person/stromme-adam/
azoulay-ella,Ella Azoulay,,cap,Government Affairs,Program Coordinator,https://www.americanprogress.org/person/azoulay-ella/
bashir-hassen,Hassen Bashir,,cap,Government Affairs,Advocacy Associate,https://www.americanprogress.org/person/bashir-hassen/
hancock-charlotte,Charlotte Hancock,,cap,Government Affairs,"Director, Communications and Digital Strategy",https://www.americanprogress.org/person/hancock-charlotte/
leach-emily,Emily Leach,,cap,Government Affairs,Senior Press Associate,https://www.americanprogress.org/person/leach-emily/
obodozie-lotanna,Lotanna Obodozie,,cap,Government Affairs,Advocacy Associate,https://www.americanprogress.org/person/obodozie-lotanna/
theogene-edwith,Edwith Theogene,,cap,Government Affairs,Director of Advocacy,https://www.americanprogress.org/person/theogene-edwith/
cherry-shayna,Shayna Cherry,,cap,Gun Violence Prevention,"Director, State and Local Government Affairs",https://www.americanprogress.org/person/cherry-shayna/
collins-ryan,Ryan Collins,,cap,Gun Violence Prevention,"Director, Government Affairs",https://www.americanprogress.org/person/collins-ryan/
oduyeru-lola,Lola Oduyeru,,cap,Gun Violence Prevention,"Manager, State and Local Government Affairs",https://www.americanprogress.org/person/oduyeru-lola/
parada-lia,Lia Parada,,cap,Gun Violence Prevention,"Director, Government Affairs",https://www.americanprogress.org/person/parada-lia/
parshall-jerry,Jerry Parshall,,cap,Gun Violence Prevention,"Interim Director, State and Local Government Affairs",https://www.americanprogress.org/person/parshall-jerry/
woolfork-brent,Brent Woolfork,,cap,Gun Violence Prevention,"Director, Government Affairs",https://www.americanprogress.org/person/woolfork-brent/
bhatia-rukmani,Rukmani Bhatia,,cap,Health,Senior Policy Analyst,https://www.americanprogress.org/person/bhatia-rukmani/
jordan-allison,Allison Jordan,,cap,Health,Special Assistant,https://www.americanprogress.org/person/jordan-allison/
weigend-vargas-eugenio,Eugenio Weigend Vargas,,cap,Health,Associate Director,https://www.americanprogress.org/person/weigend-vargas-eugenio/
calsyn-maura,Maura Calsyn,,cap,Human Resources,"Managing Director, Health Policy",https://www.americanprogress.org/person/calsyn-maura/
gee-emily,Emily Gee,,cap,Human Resources,Health Economist,https://www.americanprogress.org/person/gee-emily/
rapfogel-nicole,Nicole Rapfogel,,cap,Human Resources,Research Assistant,https://www.americanprogress.org/person/rapfogel-nicole/
waldrop-thomas,Thomas Waldrop,,cap,Human Resources,Policy Analyst,https://www.americanprogress.org/person/waldrop-thomas/
abram-stephanie,Stephanie Abram,,cap,Immigration,Compensation and Benefits Manager,https://www.americanprogress.org/person/abram-stephanie/
basena-kampi-rebecca,Rebecca Basena Kampi,,cap,Immigration,In Memoriam ,https://www.americanprogress.org/person/basena-kampi-rebecca/
bhatnagar-anchita,Anchita Bhatnagar,,cap,Immigration,Human Resources Information Systems Specialist,https://www.americanprogress.org/person/bhatnagar-anchita/
dennis-natasha,Natasha Dennis,,cap,Immigration,Recruitment and Internship Manager,https://www.americanprogress.org/person/dennis-natasha/
hickel-amelia,Amelia Hickel,,cap,Immigration,Human Resources Assistant,https://www.americanprogress.org/person/hickel-amelia/
mcneal-cheron,Cheron McNeal,,cap,Immigration,"Managing Director, Diversity, Equity, and Inclusion",https://www.americanprogress.org/person/mcneal-cheron/
randolph-belinda,Belinda Randolph,,cap,Immigration,Training and Onboarding Manager,https://www.americanprogress.org/person/randolph-belinda/
carratala-sofia,Sofia Carratala,,cap,LGBTQ Rights,Special Assistant,https://www.americanprogress.org/person/carratala-sofia/
cobian-jessica,Jessica Cobian,,cap,LGBTQ Rights,"Senior Campaign Manager, Anti-Hate and Immigration",https://www.americanprogress.org/person/cobian-jessica/
mathema-silva,Silva Mathema,,cap,LGBTQ Rights,"Associate Director, Policy",https://www.americanprogress.org/person/mathema-silva/
svajlenka-nicole,Nicole Prchal Svajlenka,,cap,LGBTQ Rights,"Associate Director, Research",https://www.americanprogress.org/person/svajlenka-nicole/
wolgin-philip-e,Philip E. Wolgin,,cap,LGBTQ Rights,"Managing Director, Immigration Policy",https://www.americanprogress.org/person/wolgin-philip-e/
cray-andrew,Andrew Cray,,cap,Legal,In Memoriam,https://www.americanprogress.org/person/cray-andrew/
gruberg-sharita,Sharita Gruberg,,cap,Legal,Senior Director,https://www.americanprogress.org/person/gruberg-sharita/
mahowald-lindsay,Lindsay Mahowald,,cap,Legal,Research Assistant,https://www.americanprogress.org/person/mahowald-lindsay/
santos-theo,Theo Santos,,cap,Legal,Special Assistant,https://www.americanprogress.org/person/santos-theo/
cronkhite-leela,Leelabeth Cronkhite,,cap,National Security and International Policy,Senior Legal Assistant,https://www.americanprogress.org/person/cronkhite-leela/
dechter-anne,Anne Dechter,,cap,National Security and International Policy,Vice President and Deputy General Counsel,https://www.americanprogress.org/person/dechter-anne/
moore-gypsy,Gypsy Moore,,cap,National Security and International Policy,Legal Counsel,https://www.americanprogress.org/person/moore-gypsy/
oyenubi-grace,Grace Oyenubi,,cap,National Security and International Policy,Legal Assistant,https://www.americanprogress.org/person/oyenubi-grace/
wolk-samantha,Samantha Wolk,,cap,National Security and International Policy,Senior Legal Assistant,https://www.americanprogress.org/person/wolk-samantha/
cicarelli-siena,Siena Cicarelli,,cap,Office Services,Research Assistant,https://www.americanprogress.org/person/cicarelli-siena/
edwards-laura,Laura Edwards,,cap,Office Services,China Program Coordinator,https://www.americanprogress.org/person/edwards-laura/
hoffman-max,Max Hoffman,,cap,Office Services,"Associate Director, National Security and International Policy",https://www.americanprogress.org/person/hoffman-max/
juul-peter,Peter Juul,,cap,Office Services,Senior Policy Analyst,https://www.americanprogress.org/person/juul-peter/
kenney-carolyn,Carolyn Kenney,,cap,Office Services,"Senior Policy Analyst, Sustainable Security and Peacebuilding Initiative",https://www.americanprogress.org/person/kenney-carolyn/
lee-haneul,Haneul Lee,,cap,Office Services,Research Assistant,https://www.americanprogress.org/person/lee-haneul/
link-jordan,Jordan Link,,cap,Office Services,"Policy Analyst, China",https://www.americanprogress.org/person/link-jordan/
martinez-joel,Joel Martinez,,cap,Office Services,"Policy Analyst, Mexico",https://www.americanprogress.org/person/martinez-joel/
mulligan-katrina,Katrina Mulligan,,cap,Office Services,Managing Director,https://www.americanprogress.org/person/mulligan-katrina/
schmitt-alexandra,Alexandra Schmitt,,cap,Office Services,Policy Analyst,https://www.americanprogress.org/person/schmitt-alexandra/
toofan-kaveh,Kaveh Toofan,,cap,Office Services,Special Assistant,https://www.americanprogress.org/person/toofan-kaveh/
claiborne-taylor,Taylor Claiborne,,cap,Poverty,Receptionist,https://www.americanprogress.org/person/claiborne-taylor/
corneliusen-charlotte,Charlotte Corneliusen,,cap,Poverty,Office Administrator,https://www.americanprogress.org/person/corneliusen-charlotte/
frazier-howard,Howard Frazier,,cap,Poverty,Facilities Coordinator,https://www.americanprogress.org/person/frazier-howard/
stromann-sheriann,SheriAnn Stromann,,cap,Poverty,"Director, Operations",https://www.americanprogress.org/person/stromann-sheriann/
altiraifi-azza,Azza Altiraifi,,cap,Race and Ethnicity,"Research and Advocacy Manager, Disability Justice Initiative",https://www.americanprogress.org/person/altiraifi-azza/
ballard-david,David Ballard,,cap,Race and Ethnicity,Field Advocacy and Outreach Manager,https://www.americanprogress.org/person/ballard-david/
cokley-rebecca,Rebecca Cokley,,cap,Race and Ethnicity,"Director, Disability Justice Initiative",https://www.americanprogress.org/person/cokley-rebecca/
frederick-rejane,Rejane Frederick,,cap,Race and Ethnicity,"Associate Director, Poverty to Prosperity Program",https://www.americanprogress.org/person/frederick-rejane/
haider-areeba,Areeba Haider,,cap,Race and Ethnicity,Research Assistant,https://www.americanprogress.org/person/haider-areeba/
lake-jaboa,Jaboa Lake,,cap,Race and Ethnicity,"Senior Policy Analyst, Poverty to Prosperity Program",https://www.americanprogress.org/person/lake-jaboa/
pellittieri-mara,Mara Pellittieri,,cap,Race and Ethnicity,"Editor-In-Chief, TalkPoverty",https://www.americanprogress.org/person/pellittieri-mara/
schweitzer-justin,Justin Schweitzer,,cap,Race and Ethnicity,"Policy Analyst, Poverty to Prosperity Program",https://www.americanprogress.org/person/schweitzer-justin/
sloane-christine,Christine Sloane,,cap,Race and Ethnicity,"Director, Anti-Poverty Advocacy",https://www.americanprogress.org/person/sloane-christine/
smith-se,s.e. smith,,cap,Race and Ethnicity,"Deputy Editor, TalkPoverty",https://www.americanprogress.org/person/smith-se/
williams-taryn,Taryn Williams,,cap,Race and Ethnicity,"Managing Director, Poverty to Prosperity Program",https://www.americanprogress.org/person/williams-taryn/
figueroa-richard,Richard Figueroa,,cap,Religion and Values,Research Assistant,https://www.americanprogress.org/person/figueroa-richard/
siddiqi-maggie,Maggie Siddiqi,,cap,Technology,Director,https://www.americanprogress.org/person/siddiqi-maggie/
bachmann-christopher,Christopher Bachmann,,cap,Technology Policy,UNIX Systems Administrator,https://www.americanprogress.org/person/bachmann-christopher/
chambers-craig,Craig Chambers,,cap,Technology Policy,"Director, Technology and Security",https://www.americanprogress.org/person/chambers-craig/
deville-demetrick,Demetrick DeVille,,cap,Technology Policy,Desktop Support Technician,https://www.americanprogress.org/person/deville-demetrick/
gaulin-bret,Bret Gaulin,,cap,Technology Policy, Data Warehouse/BI Analyst,https://www.americanprogress.org/person/gaulin-bret/
hubble-paula,Paula Hubble,,cap,Technology Policy,Enterprise Applications Support Technician,https://www.americanprogress.org/person/hubble-paula/
malone-rhonda,Rhonda Malone,,cap,Technology Policy,"Senior Director, Enterprise Applications and Procurement",https://www.americanprogress.org/person/malone-rhonda/
milton-khalif,Khalif Milton,,cap,Technology Policy,Desktop Support Technician,https://www.americanprogress.org/person/milton-khalif/
ogunbela-adeleke,Adeleke Ogunbela,,cap,Technology Policy,Windows System Administrator,https://www.americanprogress.org/person/ogunbela-adeleke/
pryor-alex,Alex Pryor,,cap,Technology Policy,A/V and Systems Engineer,https://www.americanprogress.org/person/pryor-alex/
rodriguez-walter,Walter Rodriguez,,cap,Technology Policy,Desktop Support Lead Technician,https://www.americanprogress.org/person/rodriguez-walter/
williams-aaron,Aaron Williams,,cap,Technology Policy,Information Technology Manager,https://www.americanprogress.org/person/williams-aaron/
simpson-erin,Erin Simpson,,cap,Women's Initiative,Associate Director,https://www.americanprogress.org/person/simpson-erin/
